Campus ID,Student ID,Teacher Last Name,Teacher First Name,Course Name,Unit,Type,Assignment,Assignment Opened *,Turned In *,Time Spent,Score,Unit Score,Total Score
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,23. Systems of Equations,3/4/2020 14:47,3/5/2020 10:10,1:35,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,24. Comparing Functions,3/5/2020 13:46,3/6/2020 9:37,1:18,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,25. Function Composition,3/5/2020 15:04,3/9/2020 15:53,1:02,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,QUIZ,26. Quiz 3: Solving Quadratic Equations,3/11/2020 12:32,3/11/2020 12:45,0:11,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,PROJECT,27. Performance Task,11/19/2019 12:57,3/11/2020 12:43,0:01,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,LESSON,31. Review,3/11/2020 12:43,3/11/2020 12:46,0:15,70,78.4,81.47
PRA | PRA APP | PRA SPED,35657583,Espadas,Mr.,MA A01B Algebra 1B SY19-20 (2016),4,TEST,32. Test,3/20/2020 13:38,3/20/2020 22:36,5:12,76.5,78.4,81.47
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),1,LESSON,1. Algebra 2 AzMerit Lesson Pool,8/7/2019 9:02,8/7/2019 9:57,0:05,100,100,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,1. Real Numbers,8/7/2019 10:13,8/8/2019 7:09,0:33,90.6,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,2. Real Numbers,8/8/2019 7:40,8/13/2019 8:19,2:53,84.2,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,3. Law of Radicals,8/13/2019 9:43,8/21/2019 8:53,1:25,89.6,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,4. Conjugates,8/13/2019 10:45,8/15/2019 9:44,2:18,91,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,5. Radical Equations,8/13/2019 11:33,8/15/2019 10:03,0:18,97.4,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,QUIZ,6. Quiz 1: Real Numbers,8/15/2019 10:05,8/15/2019 10:34,0:29,87,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,8. Standard Form of a Quadratic Function,8/19/2019 9:08,8/20/2019 8:19,2:07,98,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,9. Quadratic Equations,8/20/2019 8:23,8/20/2019 8:39,0:16,70.5,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,10. Factoring Quadratic Equations,8/21/2019 8:54,8/22/2019 8:25,1:33,85,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,11. Completing the Square,8/21/2019 9:37,9/9/2019 8:24,1:26,76.8,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,QUIZ,12. Quiz 2: Quadratic Solutions,9/10/2019 7:45,9/10/2019 8:20,0:35,80.2,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,14. Quadratic Formula,9/9/2019 9:37,11/7/2019 10:08,5:07,70,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,15. Graphs of Quadratic Functions,8/13/2019 10:59,11/4/2019 7:55,0:15,80,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,16. Word Problems Involving Quadratic Equations,11/4/2019 7:56,11/4/2019 8:11,0:15,90.9,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,17. Sum and Product of Roots,9/4/2019 11:54,11/4/2019 8:25,0:39,80,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,18. Imaginary Numbers,8/27/2019 10:18,11/4/2019 10:32,2:08,83.9,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,19. The Discriminant,11/4/2019 10:32,11/5/2019 8:18,1:09,80.5,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,20. Complex Solutions,11/5/2019 8:19,11/5/2019 8:57,0:36,92.9,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,QUIZ,21. Quiz 3: Quadratic Formula,11/5/2019 10:01,11/5/2019 10:17,0:16,91.7,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,TEST,26. Test,11/5/2019 10:28,11/5/2019 11:52,1:24,82.1,84.3,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,1. Pythagorean Theorem,11/13/2019 7:58,11/13/2019 8:19,0:20,100,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,2. The Pythagorean Theorem,11/13/2019 8:19,12/3/2019 8:38,2:39,93.8,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,3. Distance Formula,11/18/2019 7:54,11/18/2019 8:01,0:07,100,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,4. Circle,11/18/2019 8:02,11/18/2019 8:12,0:11,100,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,5. Arc Length,11/18/2019 8:13,11/18/2019 8:53,0:40,70.8,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,6. Ellipse,11/18/2019 8:53,11/18/2019 9:02,0:08,87.5,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,7. Ellipse Continued,11/18/2019 9:02,11/18/2019 10:37,0:41,84.8,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,QUIZ,8. Quiz 1: Conics and the Coordinate Plane,12/3/2019 8:38,12/5/2019 8:21,1:35,90,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,10. Conic Sections: Parabola,12/3/2019 9:21,12/5/2019 8:35,0:28,70,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,11. Conic Sections: Parabola Continued,12/11/2019 8:10,12/11/2019 8:23,0:12,84.6,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,12. Conic Sections: Hyperbola,12/11/2019 8:23,12/17/2019 8:55,0:29,95.8,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,13. Conic Sections: Hyperbola Continued,12/17/2019 8:56,1/6/2020 7:18,1:05,93.8,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,14. Identifying Conic Sections,1/6/2020 7:18,1/6/2020 7:25,0:07,100,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,QUIZ,15. Quiz 2: Conics,1/6/2020 7:25,1/6/2020 7:32,0:06,90,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,17. Systems of Equations,1/6/2020 7:32,1/23/2020 8:15,0:32,75,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,18. Solutions of Inequalities,1/6/2020 7:59,1/6/2020 8:16,0:17,92.9,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,19. Period and Frequency,1/6/2020 8:17,1/6/2020 8:40,0:23,81.5,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,LESSON,20. Sinusoidal Functions,1/6/2020 8:40,1/9/2020 8:15,0:50,72,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,QUIZ,21. Quiz 3: Applications of Conics,1/6/2020 9:40,1/6/2020 10:03,0:23,91.7,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),3,TEST,24. Test,1/14/2020 7:18,1/14/2020 7:53,0:35,86.7,88.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,1. Absolute Value Functions,1/9/2020 11:35,1/15/2020 9:05,1:14,81.8,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,2. Exponential Functions,1/15/2020 9:06,1/15/2020 9:21,0:16,96.9,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,3. Fractional Exponents,1/15/2020 9:29,1/15/2020 10:36,0:45,80.7,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,4. Radical Functions,1/15/2020 10:36,2/13/2020 10:59,1:57,78.1,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,5. Graphs of Piece-Wise Defined Functions,1/15/2020 10:40,1/31/2020 11:10,1:51,70.6,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,6. Exponential Equations,1/15/2020 10:40,1/22/2020 8:16,0:10,84.6,81.5,88.58
PRA | PRA APP,28502524,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),4,LESSON,7. Graphing Exponential Functions,1/22/2020 8:16,1/22/2020 8:33,0:17,77.7,81.5,88.58
PRA | PRA APP,24867672,Espadas,Mr.,MA A02A Algebra 2A SY19-20 (2016) (CRx),1,LESSON,3. Properties of Sets,1/29/2020 7:42,1/29/2020 9:27,0:58,71.4,71.4,71.4
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),1,TEST,1. Pre-Test,8/19/2019 7:37,8/19/2019 7:41,0:04,100,100,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,5. Tangents,9/24/2019 10:40,10/2/2019 8:07,12:59,100,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,7. Chords,9/26/2019 8:42,9/26/2019 10:23,1:40,70.6,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,QUIZ,"10. Quiz 2: Tangents, Arcs, and Chords",9/30/2019 9:58,9/30/2019 11:09,1:12,80,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,12. Special Angles Type 1,10/2/2019 8:07,10/7/2019 8:50,4:15,93,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,13. Special Angles Type 2,10/2/2019 11:06,10/7/2019 10:00,3:36,80,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,14. Special Angles Type 3,10/3/2019 11:42,10/7/2019 10:30,1:09,82.4,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,LESSON,15. Special Segments,10/7/2019 10:31,10/16/2019 7:49,5:07,73.2,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,QUIZ,16. Quiz 3: Special Angles and Segments,10/14/2019 8:06,10/14/2019 9:11,1:05,72.7,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,PROJECT,18. Performance Task,9/26/2019 10:23,11/5/2019 8:27,8:55,70.7,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),2,TEST,21. Test,10/15/2019 9:00,12/13/2019 8:48,3:36,70.8,73.4,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,LESSON,7. Area of Kites,11/21/2019 10:03,11/21/2019 10:22,0:19,82.7,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,LESSON,8. Area of Regular Polygons,11/5/2019 8:47,5/12/2020 17:27,25:39:00,70,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,QUIZ,10. Quiz 1: Area of Polygons,11/6/2019 7:45,4/1/2020 9:59,0:20,83.3,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,LESSON,13. Circles: Circumference and PI,11/6/2019 9:36,4/1/2020 10:27,11:16,82.4,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,LESSON,14. Arc Length,11/7/2019 7:29,11/7/2019 8:14,0:44,76.7,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),3,LESSON,16. Circles: Area of Sectors,11/7/2019 10:21,11/7/2019 10:27,0:06,96.9,82.9,83.5
PRA | PRA 504 | PRA APP,28409526,Espadas,Mr.,MA G01B Geometry 1B SY19-20 (2016) (CRx),5,LESSON,3. Isometry: Reflection,1/23/2020 10:44,1/23/2020 11:14,0:30,77.7,77.7,83.5
PRA | PRA APP,30054257,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,1. Real Numbers,2/25/2020 10:55,2/25/2020 11:09,0:14,100,85.2,85.2
PRA | PRA APP,30054257,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,2. Real Numbers,2/25/2020 11:09,3/11/2020 9:42,3:11,82.7,85.2,85.2
PRA | PRA APP,30054257,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,3. Law of Radicals,3/3/2020 9:50,3/3/2020 10:03,0:14,75.6,85.2,85.2
PRA | PRA APP,30054257,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,4. Conjugates,3/3/2020 10:03,3/4/2020 9:08,0:47,96.8,85.2,85.2
PRA | PRA APP,30054257,Espadas,Mr.,MA A02B Algebra 2B SY19-20 (2016),2,LESSON,5. Radical Equations,3/4/2020 9:08,3/11/2020 9:47,2:08,71.1,85.2,85.2
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,2. Variables and Expressions,8/7/2019 7:31,8/8/2019 7:19,0:51,73.4,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,3. Exponents and Order of Operations,8/7/2019 8:07,8/7/2019 10:27,1:16,85.7,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,4. Evaluating Expressions,8/7/2019 8:59,8/7/2019 10:45,0:42,92.3,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,QUIZ,5. Quiz 1: The Language of Algebra,8/8/2019 7:19,8/28/2019 11:12,1:33,70,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,7. Classifying and Comparing Numbers,8/7/2019 10:45,9/16/2019 14:04,2:20,81.8,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,8. Decimal-Fraction Conversions,8/8/2019 7:37,1/21/2020 15:12,2:53,80,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,9. Fractions,8/8/2019 8:19,9/16/2019 15:57,2:43,70,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,10. Adding and Subtracting Signed Numbers,8/15/2019 7:14,10/31/2019 13:02,1:19,73.3,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,11. Multiplying and Dividing Signed Numbers,8/15/2019 7:29,9/16/2019 14:52,1:35,84.6,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,12. Absolute Value,8/15/2019 8:29,9/17/2019 14:43,2:12,77.4,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,QUIZ,13. Quiz 2: The Real Numbers,9/17/2019 15:20,1/21/2020 15:50,4:16,92,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,15. Commutative and Associative Properties,8/21/2019 8:09,9/16/2019 16:24,1:29,73.7,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,16. Distributive Property,8/21/2019 9:44,9/17/2019 15:59,1:13,85,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,17. Simplifying Expressions,8/15/2019 8:33,9/16/2019 16:53,2:00,75.3,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,QUIZ,18. Quiz 3: Properties of the Real Numbers,11/7/2019 13:41,1/27/2020 14:31,3:39,96,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,PROJECT,20. Performance Task,8/21/2019 11:55,1/21/2020 14:51,6:37,93.3,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,21. Simplifying Radicals,8/28/2019 10:18,9/16/2019 16:56,0:18,91.7,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,22. Multiplying Radicals,8/28/2019 10:30,9/17/2019 13:24,0:36,93.8,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,23. Dividing Radicals,8/28/2019 10:37,1/27/2020 13:28,5:19,94.7,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,24. Adding and Subtracting Radicals,8/28/2019 10:46,12/5/2019 13:15,2:30,71.4,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,27. Review,8/28/2019 11:13,10/31/2019 13:33,1:20,70.3,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,TEST,28. Test,1/27/2020 14:36,1/27/2020 15:54,1:18,89.5,89.3,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,1. Open Sentences,12/9/2019 14:45,3/2/2020 11:35,2:20,70,90.7,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,3. Multiplication Property of Equality,2/5/2020 13:39,3/4/2020 11:14,1:31,84.6,90.7,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,4. Two-Step Equations,2/5/2020 14:14,3/4/2020 11:23,3:12,76.7,90.7,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,QUIZ,5. Quiz 1: Solving Equations,3/4/2020 11:26,3/4/2020 11:32,0:06,95,90.7,90
PRA | PRA APP,37280444,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,7. Variables on Both Sides,3/4/2020 11:32,3/4/2020 11:39,0:07,88,90.7,90
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,1. Money,2/19/2020 16:41,2/19/2020 16:45,0:04,87.5,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,2. Finding a Job,2/19/2020 16:46,2/19/2020 16:53,0:07,88.6,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,3. Job Skills: Using Standard Units,2/19/2020 21:45,2/19/2020 21:55,0:10,100,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,4. Job Skills: Using Metric Units,2/19/2020 21:55,2/19/2020 21:59,0:03,71.4,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,5. Converting Systems,2/19/2020 22:05,4/9/2020 18:41,1:14,71.1,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,QUIZ,6. Quiz 1: Job Skills,2/26/2020 15:31,2/26/2020 15:42,0:11,100,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,8. Part- and Full-Time Jobs,2/26/2020 15:42,2/26/2020 15:58,0:16,90,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,9. Wages,2/26/2020 15:59,3/9/2020 13:09,0:25,71.7,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,10. Payroll,2/27/2020 16:45,2/27/2020 16:54,0:09,71.8,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,11. Payroll Deductions,2/27/2020 16:56,3/10/2020 8:09,0:14,77.1,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,12. Other Deductions,2/28/2020 8:44,4/14/2020 15:09,0:25,71.1,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,QUIZ,13. Quiz 2: Wages,2/28/2020 9:02,2/28/2020 9:18,0:16,72.7,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,15. Self-Employment: Piecework,2/28/2020 11:29,2/28/2020 11:40,0:11,100,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,16. Commission and Tips,2/28/2020 11:40,2/28/2020 11:44,0:04,73.3,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,17. Retirement Planning,2/28/2020 11:44,2/28/2020 11:51,0:07,70,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,QUIZ,18. Quiz 3: Other Income,3/2/2020 9:35,3/2/2020 9:42,0:07,91.7,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,20. Story Problems with Review,3/2/2020 10:18,3/2/2020 10:35,0:17,83.3,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,TEST,21. Test,3/2/2020 10:45,3/2/2020 10:54,0:10,79.4,83.2,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,2. Premiums,3/2/2020 11:16,3/10/2020 8:15,0:06,74.1,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,3. Loans and Cash Value,3/2/2020 11:29,3/2/2020 11:33,0:03,100,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,4. Health Insurance,3/2/2020 11:33,3/2/2020 11:38,0:05,87,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,6. Other Insurance,3/2/2020 11:38,3/2/2020 11:42,0:04,87.5,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,7. Quiz 1: Insurance,3/2/2020 11:42,3/4/2020 8:18,0:14,71.9,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,9. Taxes: Federal 1040,3/5/2020 10:19,4/9/2020 18:57,0:39,72.6,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,10. Taxes: FICA,3/5/2020 10:43,3/5/2020 11:12,0:30,79.2,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,11. Taxes: State,3/5/2020 11:30,4/3/2020 13:20,0:10,72.5,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,12. Quiz 2: Withholding,3/5/2020 11:35,5/13/2020 9:19,0:22,75,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,14. Taxes: Local,3/5/2020 11:43,3/5/2020 11:47,0:04,76.7,81.9,79.2
